transaction_id,transaction_date,department,cost_center,transaction_type,vendor_name,amount,payment_mode,invoice_id,employee_id
TX00813,2025-06-26,Sales,CC102,Expense,Delta Services,126475.2,Card,INV12978,EMP115
TX00814,2025-11-18,IT,CC501,Expense,Alpha Supplies,230318.34,Card,INV12428,EMP108
TX00815,2025-12-15,IT,CC301,Expense,Alpha Supplies,42735.21,Bank Transfer,INV10332,EMP143
TX00816,2025-01-19,IT,CC101,Revenue,Delta Services,90648.63,Bank Transfer,INV12048,EMP148
TX00817,2025-09-26,IT,CC201,Expense,FastLogix,98789.01,Bank Transfer,INV10080,EMP135
TX00818,2025-03-01,Operations,CC201,Expense,Alpha Supplies,80809.65,Cash,INV11494,EMP178
TX00819,2025-06-01,Sales,CC401,Expense,FastLogix,131649.02,Bank Transfer,INV11463,EMP144
TX00820,2025-12-14,Operations,CC201,Expense,Delta Services,77088.88,Bank Transfer,INV10366,EMP137
TX00821,2025-03-06,Operations,CC301,Revenue,CareMed,74389.46,Bank Transfer,INV10509,EMP129
TX00822,2025-10-19,Operations,CC401,Revenue,CareMed,30458.89,UPI,INV10196,EMP126
TX00823,2025-08-20,Operations,CC401,Revenue,CareMed,43102.12,UPI,INV12826,EMP101
TX00824,2025-02-09,Operations,CC102,Expense,CareMed,78828.66,Cash,INV11897,EMP110
TX00825,2025-01-26,Finance,CC301,Revenue,Epsilon Tech,73442.99,UPI,INV12787,EMP134
TX00826,2025-12-22,Operations,CC501,Expense,Bright Systems,52874.43,Bank Transfer,INV12838,EMP102
TX00827,2025-04-10,IT,CC101,Expense,FastLogix,68438.28,Card,INV12290,EMP188
TX00828,2025-05-14,Sales,CC102,Expense,FastLogix,65278.3,UPI,INV10448,EMP163
TX00829,2025-10-18,Operations,CC201,Expense,FastLogix,31941.81,Cash,INV11525,EMP182
TX00830,2025-09-25,HR,CC401,Revenue,CareMed,86251.61,Card,INV11203,EMP103
TX00831,2025-11-21,IT,CC101,Expense,Alpha Supplies,14877.19,Bank Transfer,INV11377,EMP174
TX00832,2025-02-01,Operations,CC102,Expense,Alpha Supplies,68787.99,Bank Transfer,INV11116,EMP156
TX00833,2025-07-27,Finance,CC301,Expense,Delta Services,17113.52,Bank Transfer,INV11842,EMP169
TX00834,2025-10-16,HR,CC501,Revenue,Delta Services,94789.46,Bank Transfer,INV11660,EMP159
TX00835,2025-01-20,Sales,CC102,Revenue,FastLogix,85852.85,Bank Transfer,INV10227,EMP165
TX00836,2025-10-21,Operations,CC501,Expense,FastLogix,14789.41,Bank Transfer,INV10408,EMP117
TX00837,2025-07-21,IT,CC201,Revenue,Delta Services,131705.99,UPI,INV11203,EMP185
TX00838,2025-05-27,HR,CC401,Revenue,FastLogix,81319.55,Bank Transfer,INV12365,EMP104
TX00839,2025-10-06,Sales,CC201,Expense,Alpha Supplies,83745.46,Card,INV12179,EMP147
TX00840,2025-08-19,HR,CC201,Revenue,Delta Services,59000.0,Card,INV12928,EMP140
TX00841,2025-01-15,Sales,CC501,Expense,CareMed,108632.34,Bank Transfer,INV12939,EMP156
TX00842,2025-06-01,Finance,CC201,Expense,Alpha Supplies,93199.61,Bank Transfer,INV10234,EMP182
TX00843,2025-05-10,HR,CC101,Expense,Alpha Supplies,49006.62,UPI,INV11296,EMP149
TX00844,2025-05-18,Operations,CC101,Expense,Epsilon Tech,73036.0,Card,INV12527,EMP105
TX00845,2025-11-03,Finance,CC102,Expense,Bright Systems,20532.14,Bank Transfer,INV11057,EMP109
TX00846,2025-04-07,IT,CC401,Expense,Alpha Supplies,75927.19,Bank Transfer,INV12770,EMP111
TX00847,2025-05-10,IT,CC102,Revenue,Bright Systems,24830.08,Card,INV10389,EMP151
TX00848,2025-08-21,Finance,CC401,Expense,FastLogix,14569.35,Bank Transfer,INV11109,EMP117
TX00849,2025-03-17,Operations,CC102,Expense,Bright Systems,37857.89,Bank Transfer,INV11732,EMP102
TX00850,2025-05-05,IT,CC201,Revenue,Delta Services,122229.71,Bank Transfer,INV12863,EMP139
TX00851,2025-01-08,Finance,CC401,Expense,CareMed,20275.22,Card,INV11205,EMP177
TX00852,2025-11-07,IT,CC102,Revenue,Delta Services,13601.34,Bank Transfer,INV10940,EMP187
TX00853,2025-09-07,Sales,CC501,Expense,CareMed,58681.91,UPI,INV11833,EMP112
TX00854,2025-12-21,Operations,CC301,Expense,Delta Services,49378.02,UPI,INV12727,EMP153
TX00855,2025-02-18,Finance,CC401,Revenue,Alpha Supplies,69887.36,Cash,INV12290,EMP118
TX00856,2025-03-03,Operations,CC201,Expense,Epsilon Tech,38588.93,UPI,INV11275,EMP186
TX00857,2025-03-23,Finance,CC201,Expense,CareMed,66298.94,Bank Transfer,INV11359,EMP123
TX00858,2025-12-21,HR,CC501,Expense,Epsilon Tech,9617.28,Bank Transfer,INV10700,EMP103
TX00859,2025-08-24,Sales,CC101,Expense,Alpha Supplies,20839.99,Bank Transfer,INV10729,EMP132
TX00860,2025-06-12,Operations,CC301,Expense,CareMed,56315.42,Card,INV12827,EMP169
TX00861,2025-03-11,Finance,CC401,Expense,CareMed,59870.46,Bank Transfer,INV12181,EMP136
TX00862,2025-05-04,Operations,CC301,Expense,Delta Services,36955.09,Bank Transfer,INV11600,EMP151
TX00863,2025-09-15,Operations,CC201,Expense,Bright Systems,34650.27,Bank Transfer,INV12577,EMP176
TX00864,2025-08-19,HR,CC101,Expense,Delta Services,32258.72,Cash,INV11100,EMP124
TX00865,2025-12-19,IT,CC501,Revenue,CareMed,128648.17,Bank Transfer,INV12967,EMP147
TX00866,2025-05-21,Operations,CC401,Revenue,FastLogix,81300.37,Card,INV11219,EMP143
TX00867,2025-03-23,Sales,CC301,Revenue,Delta Services,69745.32,Card,INV10607,EMP125
TX00868,2025-06-27,Operations,CC301,Expense,CareMed,40335.47,Bank Transfer,INV12983,EMP131
TX00869,2025-08-28,IT,CC201,Expense,CareMed,38707.1,Bank Transfer,INV11818,EMP144
TX00870,2025-09-28,Finance,CC102,Expense,FastLogix,22862.6,UPI,INV11406,EMP154
TX00871,2025-09-24,Finance,CC102,Expense,Alpha Supplies,28296.08,Cash,INV11758,EMP139
TX00872,2025-01-22,Sales,CC401,Expense,CareMed,61430.05,Bank Transfer,INV12831,EMP111
TX00873,2025-04-13,Sales,CC401,Expense,FastLogix,51022.99,Card,INV12350,EMP128
TX00874,2025-06-13,IT,CC301,Revenue,Delta Services,134116.71,Bank Transfer,INV12419,EMP160
TX00875,2025-08-17,IT,CC401,Revenue,Alpha Supplies,102133.56,Bank Transfer,INV12997,EMP179
TX00876,2025-10-22,IT,CC201,Revenue,Epsilon Tech,56853.35,UPI,INV10650,EMP155
TX00877,2025-07-10,IT,CC301,Expense,Alpha Supplies,13072.95,Bank Transfer,INV10843,EMP161
TX00878,2025-07-21,IT,CC501,Expense,Bright Systems,44529.6,Bank Transfer,INV11539,EMP120
TX00879,2025-05-08,Finance,CC401,Expense,CareMed,54440.22,Bank Transfer,INV11347,EMP152
TX00880,2025-04-02,HR,CC101,Expense,Epsilon Tech,104958.09,UPI,INV11255,EMP106
TX00881,2025-04-06,HR,CC501,Revenue,Epsilon Tech,62009.6,Card,INV10233,EMP162
TX00882,2025-04-27,IT,CC101,Expense,Alpha Supplies,76030.7,Card,INV11961,EMP103
TX00883,2025-05-05,Sales,CC101,Revenue,Alpha Supplies,51602.18,Bank Transfer,INV12804,EMP181
TX00884,2025-12-05,Finance,CC301,Expense,Bright Systems,25675.71,UPI,INV10255,EMP148
TX00885,2025-01-23,Operations,CC101,Revenue,CareMed,82623.93,Card,INV11544,EMP116
TX00886,2025-06-01,Sales,CC102,Expense,Bright Systems,47064.15,Bank Transfer,INV10398,EMP155
TX00887,2025-09-10,HR,CC101,Expense,Epsilon Tech,48992.18,Card,INV10461,EMP171
TX00888,2025-06-12,Operations,CC201,Expense,FastLogix,48313.32,Bank Transfer,INV12593,EMP188
TX00889,2025-12-26,Sales,CC501,Expense,FastLogix,18465.59,Card,INV11260,EMP134
TX00890,2025-11-03,Sales,CC102,Expense,CareMed,91175.49,Bank Transfer,INV11036,EMP172
TX00891,2025-09-17,Operations,CC401,Revenue,Alpha Supplies,65076.2,Bank Transfer,INV12209,EMP124
TX00892,2025-04-20,Operations,CC102,Revenue,CareMed,87307.18,Bank Transfer,INV10174,EMP103
TX00893,2025-07-02,Sales,CC102,Expense,Alpha Supplies,48886.92,Bank Transfer,INV12067,EMP112
TX00894,2025-11-11,Finance,CC501,Expense,CareMed,32933.42,Bank Transfer,INV11705,EMP139
TX00895,2025-01-12,Operations,CC201,Expense,FastLogix,40808.53,UPI,INV12759,EMP183
TX00896,2025-12-03,Finance,CC301,Expense,FastLogix,22024.39,Card,INV11626,EMP163
TX00897,2025-06-11,IT,CC102,Expense,Bright Systems,29054.89,Bank Transfer,INV10873,EMP118
TX00898,2025-08-07,Finance,CC301,Expense,Epsilon Tech,90624.76,UPI,INV12731,EMP111
TX00899,2025-03-25,Finance,CC301,Expense,Bright Systems,86042.52,Bank Transfer,INV10199,EMP173
TX00900,2025-08-20,Finance,CC501,Expense,Alpha Supplies,42514.43,Bank Transfer,INV12349,EMP114
TX00901,2025-02-19,HR,CC101,Expense,CareMed,24256.43,UPI,INV12898,EMP101
TX00902,2025-12-05,Finance,CC501,Revenue,FastLogix,120106.1,Card,INV10558,EMP120
TX00903,2025-12-25,HR,CC102,Expense,Epsilon Tech,37995.27,Bank Transfer,INV12526,EMP158
TX00904,2025-06-22,HR,CC501,Expense,Bright Systems,56958.48,Bank Transfer,INV12317,EMP143
TX00905,2025-10-20,HR,CC102,Expense,Epsilon Tech,22588.82,Cash,INV12356,EMP157
TX00906,2025-05-16,Finance,CC501,Expense,Delta Services,169453.47,Bank Transfer,INV11536,EMP157
TX00907,2025-03-12,HR,CC102,Expense,Delta Services,104311.14,Bank Transfer,INV10591,EMP170
TX00908,2025-11-14,HR,CC101,Expense,Delta Services,35712.08,Bank Transfer,INV11183,EMP166
TX00909,2025-07-24,Operations,CC201,Expense,Epsilon Tech,16532.06,Bank Transfer,INV10026,EMP137
TX00910,2025-02-13,IT,CC401,Revenue,Epsilon Tech,156188.52,UPI,INV11919,EMP117
TX00911,2025-05-19,Operations,CC102,Revenue,Epsilon Tech,71858.4,UPI,INV12093,EMP107
TX00912,2025-07-05,Sales,CC301,Expense,FastLogix,234543.72,Cash,INV10743,EMP145
TX00913,2025-06-28,Sales,CC501,Revenue,CareMed,71073.54,Bank Transfer,INV11137,EMP104
TX00914,2025-07-11,Operations,CC201,Expense,Bright Systems,9125.38,Bank Transfer,INV11240,EMP114
TX00915,2025-04-24,HR,CC501,Revenue,Delta Services,73198.86,Bank Transfer,INV12635,EMP156
TX00916,2025-02-13,Sales,CC301,Revenue,CareMed,111356.41,Bank Transfer,INV11281,EMP154
TX00917,2025-08-24,Operations,CC501,Expense,Alpha Supplies,74139.14,Card,INV12060,EMP118
TX00918,2025-12-16,Finance,CC201,Expense,Alpha Supplies,57716.58,Bank Transfer,INV12685,EMP159
TX00919,2025-11-12,IT,CC301,Revenue,FastLogix,191994.2,UPI,INV11639,EMP133
TX00920,2025-12-15,HR,CC301,Expense,FastLogix,93712.87,Bank Transfer,INV11462,EMP150
TX00921,2025-06-05,IT,CC301,Expense,Alpha Supplies,75483.61,Card,INV12340,EMP167
TX00922,2025-02-10,IT,CC102,Expense,FastLogix,33462.23,Card,INV11642,EMP152
TX00923,2025-09-25,IT,CC101,Expense,FastLogix,104624.63,Card,INV12869,EMP129
TX00924,2025-04-01,Finance,CC301,Expense,FastLogix,8158.23,Bank Transfer,INV12220,EMP172
TX00925,2025-09-24,Operations,CC201,Expense,Delta Services,25444.65,UPI,INV11296,EMP134
TX00926,2025-01-19,IT,CC301,Expense,Delta Services,106012.97,Cash,INV10396,EMP151
TX00927,2025-10-05,Operations,CC301,Revenue,Alpha Supplies,158085.34,Bank Transfer,INV11092,EMP186
TX00928,2025-01-06,Finance,CC101,Expense,Alpha Supplies,41818.92,UPI,INV10109,EMP122
TX00929,2025-10-19,Sales,CC201,Expense,Delta Services,44351.57,Card,INV10056,EMP167
TX00930,2025-08-06,IT,CC102,Expense,Bright Systems,86439.99,Cash,INV12293,EMP180
TX00931,2025-06-13,HR,CC102,Revenue,FastLogix,70641.83,Card,INV12403,EMP125
TX00932,2025-02-08,Operations,CC201,Expense,FastLogix,46700.74,Bank Transfer,INV12804,EMP117
TX00933,2025-06-23,Sales,CC401,Revenue,Delta Services,121212.11,UPI,INV10776,EMP162
TX00934,2025-02-17,Sales,CC401,Expense,FastLogix,82979.42,Card,INV11742,EMP112
TX00935,2025-07-06,IT,CC102,Revenue,Bright Systems,148976.33,Bank Transfer,INV10639,EMP117
TX00936,2025-05-22,Operations,CC401,Revenue,Delta Services,95792.75,Card,INV12146,EMP138
TX00937,2025-10-23,Operations,CC101,Revenue,FastLogix,101659.16,Card,INV10623,EMP164
TX00938,2025-11-16,HR,CC201,Expense,Delta Services,50964.9,Bank Transfer,INV12525,EMP138
TX00939,2025-01-06,IT,CC201,Expense,CareMed,60337.18,Card,INV11723,EMP122
TX00940,2025-04-10,HR,CC101,Revenue,Bright Systems,120361.64,Card,INV12417,EMP120
TX00941,2025-08-06,Sales,CC501,Expense,Epsilon Tech,43055.89,Cash,INV12985,EMP133
TX00942,2025-10-20,Finance,CC301,Expense,CareMed,21698.46,Bank Transfer,INV11185,EMP172
TX00943,2025-06-18,Sales,CC501,Expense,Delta Services,68411.71,Bank Transfer,INV12426,EMP171
TX00944,2025-01-13,IT,CC301,Expense,Epsilon Tech,100636.58,Card,INV12479,EMP107
TX00945,2025-03-01,Finance,CC101,Expense,Alpha Supplies,114563.92,Card,INV12167,EMP112
TX00946,2025-05-09,IT,CC101,Revenue,Delta Services,112245.62,UPI,INV11858,EMP145
TX00947,2025-01-10,HR,CC501,Revenue,FastLogix,92236.58,Cash,INV12536,EMP132
TX00948,2025-03-19,Sales,CC501,Expense,CareMed,74420.87,Cash,INV12243,EMP132
TX00949,2025-08-04,Sales,CC201,Expense,CareMed,30809.03,Bank Transfer,INV11832,EMP124
TX00950,2025-10-03,Sales,CC301,Revenue,CareMed,173994.73,Card,INV10276,EMP112
TX00951,2025-06-03,HR,CC401,Expense,Delta Services,32393.97,UPI,INV11851,EMP122
TX00952,2025-12-15,Sales,CC102,Expense,CareMed,27927.01,Bank Transfer,INV12419,EMP186
TX00953,2025-11-03,Operations,CC101,Expense,CareMed,66246.79,Bank Transfer,INV11607,EMP168
TX00954,2025-07-16,IT,CC101,Revenue,Alpha Supplies,84629.31,Cash,INV11656,EMP147
TX00955,2025-10-09,HR,CC401,Expense,Delta Services,28671.16,Card,INV10113,EMP112
TX00956,2025-02-01,IT,CC501,Revenue,Epsilon Tech,75478.26,Cash,INV10148,EMP126
TX00957,2025-11-08,IT,CC501,Expense,Bright Systems,85689.06,Bank Transfer,INV12341,EMP110
TX00958,2025-01-25,Operations,CC301,Expense,CareMed,47480.41,Bank Transfer,INV11466,EMP144
TX00959,2025-11-20,Operations,CC201,Revenue,Bright Systems,105432.29,UPI,INV11677,EMP137
TX00960,2025-08-15,Finance,CC201,Expense,Alpha Supplies,102134.8,Card,INV12669,EMP142
TX00961,2025-04-24,IT,CC201,Revenue,CareMed,110785.45,Bank Transfer,INV12265,EMP154
TX00962,2025-01-26,HR,CC401,Revenue,Delta Services,121580.94,Bank Transfer,INV10024,EMP137
TX00963,2025-05-24,HR,CC301,Expense,Bright Systems,28674.16,Cash,INV10095,EMP147
TX00964,2025-07-08,Operations,CC401,Revenue,Bright Systems,135914.94,Bank Transfer,INV10114,EMP126
TX00965,2025-09-23,Finance,CC102,Expense,CareMed,20162.36,Card,INV11886,EMP186
TX00966,2025-09-27,Finance,CC501,Expense,Alpha Supplies,95383.62,Card,INV10722,EMP141
TX00967,2025-03-27,Sales,CC301,Expense,Bright Systems,40700.21,Bank Transfer,INV10309,EMP156
TX00968,2025-04-17,Finance,CC102,Expense,Epsilon Tech,44577.43,Cash,INV10605,EMP105
TX00969,2025-07-05,Operations,CC101,Revenue,Alpha Supplies,144586.93,UPI,INV12769,EMP159
TX00970,2025-07-11,Finance,CC101,Expense,Alpha Supplies,64633.53,Bank Transfer,INV11973,EMP147
TX00971,2025-06-02,HR,CC401,Expense,Alpha Supplies,14782.44,Bank Transfer,INV11203,EMP135
TX00972,2025-08-08,Sales,CC301,Expense,Bright Systems,81611.42,Bank Transfer,INV11428,EMP135
TX00973,2025-01-04,HR,CC102,Revenue,Alpha Supplies,52727.8,Bank Transfer,INV10996,EMP171
TX00974,2025-01-23,HR,CC501,Expense,Epsilon Tech,83153.16,UPI,INV12312,EMP181
TX00975,2025-10-15,Sales,CC301,Expense,Epsilon Tech,36357.38,Bank Transfer,INV11523,EMP115
TX00976,2025-05-08,HR,CC301,Expense,Epsilon Tech,56659.19,UPI,INV11789,EMP168
TX00977,2025-01-07,Operations,CC201,Revenue,Epsilon Tech,102993.41,Card,INV12925,EMP137
TX00978,2025-07-14,Operations,CC101,Expense,Epsilon Tech,36384.13,Bank Transfer,INV10521,EMP128
TX00979,2025-02-17,HR,CC102,Expense,CareMed,28271.1,Bank Transfer,INV11612,EMP175
TX00980,2025-12-28,Operations,CC401,Expense,Bright Systems,84483.18,Cash,INV10328,EMP177
TX00981,2025-09-07,Sales,CC401,Expense,Delta Services,37092.6,Bank Transfer,INV11214,EMP104
TX00982,2025-07-23,Operations,CC102,Revenue,CareMed,172607.07,Bank Transfer,INV11117,EMP104
TX00983,2025-02-21,Operations,CC301,Expense,Delta Services,7476.15,Card,INV11497,EMP139
TX00984,2025-01-27,Operations,CC101,Expense,Bright Systems,69274.98,Card,INV11685,EMP117
TX00985,2025-01-10,Sales,CC102,Revenue,FastLogix,47231.37,Card,INV10407,EMP139
TX00986,2025-10-02,Operations,CC101,Revenue,FastLogix,141225.1,Card,INV12984,EMP104
TX00987,2025-02-04,Sales,CC301,Expense,Bright Systems,45039.17,Bank Transfer,INV11216,EMP133
TX00988,2025-01-05,Operations,CC101,Revenue,Delta Services,83570.41,Bank Transfer,INV12210,EMP118
TX00989,2025-06-17,Sales,CC301,Expense,CareMed,30721.16,Card,INV10065,EMP174
TX00990,2025-07-10,Sales,CC401,Revenue,Epsilon Tech,113821.57,Card,INV10961,EMP143
TX00991,2025-07-06,Operations,CC401,Expense,CareMed,161297.79,Bank Transfer,INV12123,EMP147
TX00992,2025-10-15,IT,CC102,Expense,Epsilon Tech,76958.01,Card,INV11857,EMP105
TX00993,2025-05-09,Operations,CC301,Expense,Alpha Supplies,25336.17,Bank Transfer,INV11851,EMP185
TX00994,2025-03-19,IT,CC201,Expense,Bright Systems,55622.05,Bank Transfer,INV12667,EMP129
TX00995,2025-11-07,HR,CC102,Expense,Epsilon Tech,54721.77,Bank Transfer,INV10973,EMP146
TX00996,2025-03-01,Operations,CC101,Expense,CareMed,97119.56,UPI,INV12772,EMP125
TX00997,2025-03-19,HR,CC301,Expense,Alpha Supplies,400903.86,Cash,INV10141,EMP185
TX00998,2025-12-17,Operations,CC401,Expense,FastLogix,68949.2,Bank Transfer,INV12663,EMP157
TX00999,2025-02-05,IT,CC201,Expense,Delta Services,93615.64,Card,INV12031,EMP104
TX01000,2025-08-14,IT,CC102,Expense,Alpha Supplies,65628.2,Bank Transfer,INV12915,EMP111
TX01001,2025-11-03,HR,CC501,Revenue,CareMed,142015.68,Card,INV11573,EMP167
TX01002,2025-12-12,Finance,CC401,Expense,Bright Systems,98600.86,UPI,INV10331,EMP136
TX01003,2025-02-04,Operations,CC201,Revenue,CareMed,54782.02,Bank Transfer,INV12808,EMP152
TX01004,2025-09-27,Finance,CC301,Expense,Bright Systems,27878.8,UPI,INV12527,EMP105
TX01005,2025-05-20,Sales,CC102,Revenue,Bright Systems,44324.18,Card,INV11126,EMP180
TX01006,2025-05-12,Finance,CC102,Expense,Alpha Supplies,109126.21,Bank Transfer,INV10799,EMP100
TX01007,2025-01-25,Finance,CC301,Expense,Bright Systems,55518.25,Card,INV12213,EMP159
TX01008,2025-01-28,Finance,CC401,Expense,Delta Services,73728.34,Card,INV10216,EMP167
TX01009,2025-09-10,Sales,CC102,Expense,Bright Systems,29842.87,Bank Transfer,INV10721,EMP171
TX01010,2025-11-10,IT,CC301,Expense,Bright Systems,17379.21,Cash,INV12941,EMP115
TX01011,2025-03-20,Sales,CC102,Expense,Alpha Supplies,19061.13,Card,INV11079,EMP178
TX01012,2025-07-28,Finance,CC401,Revenue,Epsilon Tech,72549.99,Card,INV12363,EMP164
TX01013,2025-05-17,Finance,CC201,Expense,Delta Services,99914.48,UPI,INV10651,EMP170
TX01014,2025-06-21,Operations,CC401,Expense,Epsilon Tech,50204.03,UPI,INV12429,EMP136
TX01015,2025-05-08,IT,CC401,Expense,Delta Services,92326.23,Cash,INV10933,EMP131
TX01016,2025-06-02,HR,CC401,Expense,Delta Services,103025.21,Bank Transfer,INV12081,EMP185
TX01017,2025-05-16,Sales,CC401,Revenue,Delta Services,38175.19,UPI,INV10410,EMP127
TX01018,2025-02-16,HR,CC401,Revenue,Alpha Supplies,112837.05,Card,INV11611,EMP156
TX01019,2025-06-03,Operations,CC101,Expense,FastLogix,68433.05,Bank Transfer,INV12511,EMP137
TX01020,2025-08-19,Finance,CC102,Revenue,FastLogix,117745.39,Card,INV11703,EMP156
TX01021,2025-10-27,Sales,CC301,Expense,Alpha Supplies,31302.35,Card,INV11062,EMP144
TX01022,2025-01-12,IT,CC301,Expense,Delta Services,39024.52,Bank Transfer,INV12741,EMP133
TX01023,2025-12-18,Operations,CC101,Expense,Bright Systems,8462.0,Bank Transfer,INV11610,EMP173
TX01024,2025-07-05,Finance,CC301,Revenue,Bright Systems,308614.19,Card,INV11516,EMP165
TX01025,2025-05-18,Sales,CC102,Revenue,Bright Systems,126675.51,Bank Transfer,INV12846,EMP186
TX01026,2025-03-04,HR,CC301,Expense,Alpha Supplies,63428.2,Card,INV11439,EMP146
TX01027,2025-07-25,Sales,CC501,Revenue,Epsilon Tech,59533.37,Card,INV10863,EMP135
TX01028,2025-02-05,Sales,CC201,Revenue,FastLogix,78975.91,UPI,INV11155,EMP180
TX01029,2025-08-14,Sales,CC102,Expense,CareMed,105753.12,UPI,INV10393,EMP125
TX01030,2025-11-08,HR,CC102,Expense,Alpha Supplies,9557.26,Card,INV12453,EMP126
TX01031,2025-02-13,Finance,CC102,Expense,CareMed,86323.98,Card,INV10080,EMP164
TX01032,2025-03-14,Operations,CC201,Expense,Epsilon Tech,29362.89,Cash,INV11656,EMP179
TX01033,2025-04-19,IT,CC401,Expense,Delta Services,21021.41,Bank Transfer,INV11880,EMP117
TX01034,2025-12-23,IT,CC102,Expense,Epsilon Tech,97946.62,Card,INV10814,EMP118
TX01035,2025-05-26,HR,CC501,Expense,Delta Services,88849.69,Card,INV10257,EMP179
TX01036,2025-09-28,Finance,CC102,Expense,FastLogix,29973.14,Bank Transfer,INV11992,EMP126
TX01037,2025-04-01,Operations,CC101,Expense,Delta Services,181728.72,UPI,INV11351,EMP112
TX01038,2025-07-25,HR,CC501,Expense,Alpha Supplies,88002.15,Card,INV11245,EMP186
TX01039,2025-11-25,Operations,CC101,Expense,FastLogix,104063.12,UPI,INV11499,EMP126
TX01040,2025-02-01,Sales,CC401,Expense,Bright Systems,57975.98,UPI,INV11983,EMP155
TX01041,2025-09-23,HR,CC101,Expense,Delta Services,87942.24,UPI,INV12093,EMP155
TX01042,2025-08-07,Operations,CC401,Expense,Epsilon Tech,114358.99,Cash,INV12586,EMP124
TX01043,2025-04-04,IT,CC102,Expense,Epsilon Tech,18282.98,Bank Transfer,INV10071,EMP127
TX01044,2025-05-16,HR,CC501,Expense,Alpha Supplies,44254.08,UPI,INV10559,EMP121
TX01045,2025-11-24,Finance,CC301,Expense,Bright Systems,22706.1,Card,INV10449,EMP172
TX01046,2025-09-13,Sales,CC401,Expense,Bright Systems,5489.1,Bank Transfer,INV12505,EMP116
TX01047,2025-07-22,HR,CC201,Revenue,Delta Services,42768.81,Card,INV10753,EMP107
TX01048,2025-04-16,IT,CC201,Revenue,Epsilon Tech,64723.88,Bank Transfer,INV11395,EMP150
TX01049,2025-10-16,IT,CC301,Expense,CareMed,30079.66,Cash,INV10252,EMP184
TX01050,2025-04-23,Finance,CC501,Expense,Bright Systems,48649.4,Cash,INV11614,EMP122
TX01051,2025-10-03,IT,CC401,Expense,FastLogix,129054.19,Card,INV10368,EMP149
TX01052,2025-01-12,HR,CC301,Expense,CareMed,30839.84,Bank Transfer,INV10764,EMP117
TX01053,2025-08-01,Finance,CC201,Expense,Bright Systems,137305.69,Card,INV10658,EMP105
TX01054,2025-09-09,HR,CC102,Revenue,Epsilon Tech,81653.3,Card,INV12806,EMP155
TX01055,2025-06-14,Sales,CC201,Expense,Epsilon Tech,90332.38,UPI,INV12402,EMP162
TX01056,2025-05-09,Operations,CC102,Expense,FastLogix,93733.67,Bank Transfer,INV11988,EMP157
TX01057,2025-05-09,Sales,CC301,Expense,Delta Services,51732.93,Card,INV10569,EMP178
TX01058,2025-07-17,Operations,CC301,Expense,Alpha Supplies,33836.62,Bank Transfer,INV10669,EMP177
TX01059,2025-06-23,Sales,CC501,Revenue,Delta Services,70173.01,Bank Transfer,INV11637,EMP106
TX01060,2025-11-24,Sales,CC501,Revenue,Bright Systems,209305.88,Bank Transfer,INV12487,EMP139
TX01061,2025-11-24,Operations,CC301,Expense,Alpha Supplies,55084.91,UPI,INV11381,EMP159
TX01062,2025-07-26,Operations,CC101,Expense,Delta Services,18308.42,Cash,INV10889,EMP112
TX01063,2025-08-02,Sales,CC301,Revenue,Bright Systems,34857.92,Card,INV11187,EMP163
TX01064,2025-01-02,Operations,CC501,Expense,Delta Services,31390.02,Card,INV12884,EMP125
TX01065,2025-08-06,HR,CC501,Expense,CareMed,26161.91,UPI,INV12125,EMP137
TX01066,2025-10-25,HR,CC501,Expense,Delta Services,18901.43,Card,INV10098,EMP113
TX01067,2025-02-04,Operations,CC201,Revenue,Alpha Supplies,58704.8,Bank Transfer,INV12415,EMP184
TX01068,2025-05-21,HR,CC301,Revenue,Epsilon Tech,85547.61,UPI,INV10168,EMP123
TX01069,2025-08-24,Finance,CC501,Expense,CareMed,100731.2,UPI,INV10350,EMP181
TX01070,2025-07-28,Sales,CC102,Expense,Alpha Supplies,68737.79,Bank Transfer,INV12327,EMP135
TX01071,2025-02-28,Operations,CC301,Expense,CareMed,69434.65,Card,INV11225,EMP152
TX01072,2025-09-06,IT,CC301,Revenue,Bright Systems,165093.15,Bank Transfer,INV10803,EMP138
TX01073,2025-10-06,Sales,CC501,Revenue,FastLogix,192819.52,UPI,INV11169,EMP111
TX01074,2025-07-19,IT,CC101,Expense,Bright Systems,24857.42,Bank Transfer,INV10936,EMP108
TX01075,2025-05-14,IT,CC101,Expense,FastLogix,58480.31,Bank Transfer,INV10530,EMP133
TX01076,2025-02-15,Finance,CC201,Expense,FastLogix,52476.77,Bank Transfer,INV12203,EMP118
TX01077,2025-11-16,HR,CC101,Expense,CareMed,34194.12,Card,INV12233,EMP107
TX01078,2025-10-12,Operations,CC401,Expense,Bright Systems,15744.15,Cash,INV12404,EMP102
TX01079,2025-11-15,Operations,CC102,Expense,CareMed,31564.41,Card,INV12414,EMP159
TX01080,2025-09-24,IT,CC101,Revenue,Epsilon Tech,65532.99,Bank Transfer,INV10846,EMP138
TX01081,2025-01-01,IT,CC101,Expense,Delta Services,38078.14,UPI,INV11934,EMP105
TX01082,2025-11-06,HR,CC201,Expense,FastLogix,62779.71,UPI,INV11748,EMP137
TX01083,2025-05-28,Operations,CC301,Expense,FastLogix,105361.12,Bank Transfer,INV12488,EMP136
